place	time	pace	age	gender	state
9491	130.88	13.088	26	F	VA
6614	104.77	10.477	27	F	NY
7192	150.98	15.098	48	M	VA
3081	91.82	9.182	53	F	CA
2031	78.83	7.883	32	M	DC
2132	79.32	7.932	43	M	MD
1160	82.35	8.235	27	F	DC
1456	75.52	7.552	29	M	VA
160	69.67	6.967	30	F	DC
7086	128.58	12.858	59	M	MD
3732	94.27	9.427	36	F	VA
1754	77.33	7.733	27	M	NY
3836	88.65	8.865	39	M	VA
554	76.85	7.685	29	F	DC
1619	76.47	7.647	25	M	NY
1650	76.63	7.663	48	M	MD
1605	85.32	8.532	29	F	DC
5025	98.6	9.86	33	F	DC
1620	85.38	8.538	24	F	MN
2378	80.82	8.082	25	M	VA
890	71.02	7.102	25	M	NY
6157	102.9	10.29	25	F	PA
6227	103.22	10.322	55	F	DC
2986	84.45	8.445	23	M	MD
8089	112.88	11.288	49	F	MD
2800	90.65	9.065	31	F	DC
6463	108.47	10.847	39	M	VA
1303	74.38	7.438	31	M	NY
2258	80.02	8.002	33	M	VA
9225	124.55	12.455	23	F	VA
1296	83.3	8.33	26	F	VA
3486	93.38	9.338	24	F	DC
3138	85.13	8.513	58	M	VA
7323	108.03	10.803	43	F	VA
3851	94.68	9.468	35	F	DC
1875	77.95	7.795	28	M	MD
7027	106.67	10.667	23	F	NC
847	70.62	7.062	46	M	OH
6067	102.6	10.26	41	F	DC
1482	75.65	7.565	50	M	VA
6566	104.53	10.453	45	F	DC
7018	106.6	10.66	38	F	DC
2614	82.3	8.23	61	M	VA
8435	115.32	11.532	34	F	MD
6015	102.38	10.238	22	F	DC
9303	126.42	12.642	25	F	VA
1111	82	8.2	49	F	MD
1913	78.18	7.818	42	M	MD
694	69.1	6.91	26	M	VA
619	68.35	6.835	28	M	DC
1902	78.1	7.81	31	M	NY
639	68.58	6.858	41	M	VA
8442	115.37	11.537	35	F	MD
7918	111.65	11.165	28	F	VA
5794	101.45	10.145	31	F	VA
7582	109.53	10.953	28	F	VA
6578	104.62	10.462	29	F	DC
5050	98.7	9.87	30	F	VA
7518	109.13	10.913	30	F	VA
5328	97.37	9.737	29	M	VA
4666	93.25	9.325	36	M	PA
394	74.95	7.495	23	F	MD
8232	113.97	11.397	38	F	DC
2414	88.97	8.897	27	F	VA
6944	106.25	10.625	26	F	VA
6993	106.48	10.648	25	F	MD
138	59.98	5.998	26	M	VA
2889	91.02	9.102	22	F	DC
9454	129.75	12.975	35	F	MD
1776	77.42	7.742	38	M	MD
2939	91.2	9.12	37	F	DC
818	79.63	7.963	29	F	MD
9195	123.98	12.398	40	F	MD
2536	89.48	8.948	43	F	NY
1611	85.35	8.535	41	F	VA
4613	92.92	9.292	33	M	VA
6995	106.5	10.65	51	F	MD
5992	102.3	10.23	28	F	VA
3320	92.75	9.275	24	F	DC
24	61.18	6.118	26	F	DC
968	71.77	7.177	30	M	DC
3107	91.88	9.188	30	F	DC
4439	96.68	9.668	29	F	VA
1734	77.2	7.72	50	M	VA
6317	106.63	10.663	36	M	MD
3080	84.87	8.487	43	M	VA
4175	95.82	9.582	29	F	DC
4255	90.88	9.088	26	M	DC
2371	80.77	8.077	27	M	PA
3165	85.25	8.525	57	M	PA
3065	84.82	8.482	36	M	MD
3837	88.65	8.865	40	M	MD
3170	85.28	8.528	47	M	VA
2685	90.18	9.018	34	F	CT
516	67.17	6.717	42	M	VA
7992	112.18	11.218	38	F	NC
3831	94.6	9.46	31	F	DC
5487	98.47	9.847	63	M	NH
4065	89.9	8.99	43	M	MD
6845	105.82	10.582	31	F	VA
1834	77.75	7.775	51	M	VA
2432	89.08	8.908	28	F	VA
928	71.33	7.133	25	M	DC
5081	95.78	9.578	36	M	DC
6445	108.25	10.825	51	M	DC
6480	104.22	10.422	32	F	MD
7680	110.07	11.007	41	F	MD
333	64.57	6.457	32	M	DC
6952	119.65	11.965	52	M	IL
2929	84.12	8.412	29	M	DC
3188	92.23	9.223	23	F	DC
2372	80.77	8.077	31	M	DC
4102	90.08	9.008	34	M	MD
668	68.85	6.885	29	M	VA
3865	94.75	9.475	25	F	VA
3020	84.6	8.46	37	M	MD
6021	103.07	10.307	27	M	VA
4030	95.3	9.53	55	F	MD
7435	108.6	10.86	56	F	MN
5531	100.5	10.05	50	F	MD
6600	104.7	10.47	51	F	VA
2673	82.65	8.265	26	M	DC
5446	98.17	9.817	26	M	DC
83	57.58	5.758	26	M	MD
6755	114	11.4	54	M	MI
2109	87.73	8.773	43	F	MD
4662	93.23	9.323	22	M	MD
9469	130.25	13.025	27	F	DC
6828	115.75	11.575	47	M	MD
5641	100.87	10.087	24	F	VA
4511	92.37	9.237	56	M	MD
8753	118	11.8	53	F	GA
1285	74.25	7.425	38	M	MD
270	72.97	7.297	42	F	MO
5191	96.48	9.648	29	M	IN
6751	113.95	11.395	31	M	VA
1405	84.12	8.412	28	F	MD
7726	110.38	11.038	42	F	VA
4493	96.9	9.69	35	F	MD
2422	81.08	8.108	30	M	DC
7172	107.38	10.738	25	F	DC
6847	116.13	11.613	38	M	VA
2711	82.9	8.29	27	M	VA
484	76.03	7.603	33	F	VA
768	79.22	7.922	28	F	VA
2940	84.25	8.425	32	M	MD
7396	108.4	10.84	48	F	VA
7926	111.67	11.167	27	F	MD
9093	122.3	12.23	56	F	LA
4002	95.2	9.52	24	F	DC
3346	86.17	8.617	26	M	DC
1442	84.3	8.43	29	F	DC
9055	121.57	12.157	26	F	DC
4554	97.08	9.708	33	F	DC
2032	87.43	8.743	27	F	DC
5462	98.25	9.825	32	M	DC
990	71.93	7.193	38	M	DC
3810	94.55	9.455	43	F	MD
3133	91.97	9.197	37	F	VA
335	74.02	7.402	37	F	VA
1627	76.5	7.65	35	M	PA
7811	110.92	11.092	37	F	NC
2182	87.98	8.798	33	F	VA
2241	88.2	8.82	26	F	DC
5854	101.43	10.143	33	M	MD
1655	85.55	8.555	28	F	CT
1669	76.75	7.675	30	M	DC
5756	101.28	10.128	51	F	MD
447	66.2	6.62	37	M	VA
6892	117.78	11.778	27	M	VA
5057	98.73	9.873	28	F	MD
9437	129.35	12.935	32	F	VA
529	67.33	6.733	16	M	DC
9627	136.6	13.66	29	F	MD
665	78.18	7.818	50	F	NH
3086	91.83	9.183	37	F	VA
6466	104.15	10.415	38	F	VA
1240	73.87	7.387	26	M	MD
7507	109.07	10.907	33	F	DC
3308	85.97	8.597	26	M	MD
4746	93.77	9.377	32	M	DC
6909	118.47	11.847	28	M	MD
5266	97.07	9.707	62	M	MD
2081	87.63	8.763	61	F	PA
5106	98.92	9.892	41	F	MD
3371	93	9.3	42	F	MD
2470	89.2	8.92	43	F	MD
4107	90.1	9.01	37	M	WI
5357	97.55	9.755	39	M	MD
4737	97.6	9.76	30	F	MD
2554	81.92	8.192	34	M	VA
1985	87.22	8.722	29	F	MD
6269	106.02	10.602	34	M	DC
504	67.1	6.71	27	M	DC
4705	93.5	9.35	41	M	MD
1285	83.27	8.327	32	F	DC
2386	80.87	8.087	48	M	DC
927	80.5	8.05	29	F	DC
7083	128.22	12.822	68	M	DC
4045	95.33	9.533	25	F	TN
9401	128.42	12.842	32	F	DC
7186	107.47	10.747	66	F	VA
1513	84.68	8.468	43	F	NJ
1139	82.2	8.22	35	F	MD
9256	125.22	12.522	25	F	MA
8206	113.78	11.378	29	F	VA
1139	73.1	7.31	34	M	DC
3562	93.7	9.37	54	F	MD
621	68.37	6.837	34	M	MD
1725	77.13	7.713	44	M	VA
4262	90.92	9.092	29	M	VA
5496	100.33	10.033	25	F	PA
634	77.82	7.782	33	F	DC
5497	98.57	9.857	37	M	VA
6133	102.82	10.282	33	F	VA
6171	102.97	10.297	35	F	VA
9410	128.7	12.87	32	F	MD
9574	133.95	13.395	48	F	MD
4798	94.1	9.41	24	M	VA
1949	78.32	7.832	33	M	MD
3624	87.6	8.76	36	M	VA
4598	92.83	9.283	33	M	VA
3852	88.72	8.872	37	M	NJ
5813	101.05	10.105	41	M	DC
5587	100.7	10.07	32	F	DC
3581	87.38	8.738	53	M	DC
1197	73.53	7.353	51	M	WI
7860	111.23	11.123	52	F	MD
5633	100.83	10.083	36	F	MD
6099	103.88	10.388	62	M	TX
9032	121.25	12.125	29	F	MD
3969	95.13	9.513	31	F	MD
6520	104.4	10.44	36	F	DC
2786	83.27	8.327	39	M	MD
5420	98	9.8	59	M	MD
3558	93.68	9.368	31	F	PA
9242	124.97	12.497	53	F	FL
6388	107.55	10.755	53	M	PA
1694	85.73	8.573	25	F	DC
4852	98.02	9.802	41	F	MD
885	70.97	7.097	32	M	MD
4783	97.73	9.773	22	F	DC
6065	102.6	10.26	29	F	VA
2326	88.6	8.86	40	F	DC
6134	104.27	10.427	36	M	VA
1461	75.53	7.553	46	M	FL
1554	75.98	7.598	25	M	VA
693	78.43	7.843	25	F	DC
1024	81.33	8.133	41	F	MD
2438	81.2	8.12	32	M	VA
7219	107.6	10.76	27	F	PA
6853	105.85	10.585	38	F	VA
509	76.3	7.63	21	F	MD
1488	84.55	8.455	25	F	VA
5325	97.35	9.735	61	M	MI
318	64.28	6.428	26	M	VA
4651	97.35	9.735	28	F	VA
6263	103.4	10.34	42	F	VA
286	63.53	6.353	35	M	VA
9725	151.37	15.137	38	F	TX
6742	105.3	10.53	52	F	MD
6848	105.83	10.583	36	F	NC
4797	97.78	9.778	59	F	VA
2667	82.62	8.262	36	M	VA
2979	84.43	8.443	47	M	MD
182	70.53	7.053	28	F	VA
7070	106.9	10.69	33	F	VA
2716	90.3	9.03	29	F	DC
5683	101.02	10.102	26	F	DC
7409	108.45	10.845	22	F	NY
2618	82.33	8.233	42	M	VA
555	76.85	7.685	28	F	CA
3245	92.5	9.25	41	F	MD
5147	96.22	9.622	33	M	VA
8533	116	11.6	26	F	VA
4947	94.98	9.498	57	M	MD
1685	76.83	7.683	44	M	VA
1546	84.95	8.495	33	F	PA
912	80.42	8.042	25	F	DC
3800	94.5	9.45	33	F	MA
8273	114.18	11.418	29	F	VA
7626	109.8	10.98	41	F	MD
6606	111.1	11.11	45	M	VA
1418	84.18	8.418	24	F	DE
7886	111.42	11.142	28	F	MD
6469	108.58	10.858	55	M	VA
3839	94.63	9.463	28	F	DC
5986	102.27	10.227	37	F	DC
2606	82.25	8.225	54	M	VA
3096	91.87	9.187	53	F	MD
1148	73.15	7.315	51	M	VA
606	77.43	7.743	42	F	PA
6365	103.8	10.38	51	F	DC
4435	91.97	9.197	33	M	NJ
4470	96.82	9.682	31	F	VA
4679	97.4	9.74	50	F	PA
4945	94.97	9.497	37	M	VA
8622	116.93	11.693	28	F	LA
6510	109.13	10.913	55	M	PA
5790	100.9	10.09	49	M	VA
2883	83.82	8.382	34	M	VA
5659	99.93	9.993	46	M	VA
4406	96.57	9.657	40	F	TX
8146	113.27	11.327	37	F	VA
827	79.7	7.97	41	F	MD
7375	108.32	10.832	40	F	MD
5746	101.25	10.125	25	F	DC
647	68.68	6.868	20	M	NH
3281	85.82	8.582	27	M	MD
6501	109	10.9	60	M	VA
3581	93.75	9.375	48	F	MD
2766	83.17	8.317	38	M	VA
7987	112.17	11.217	25	F	VA
4819	94.23	9.423	46	M	VA
2083	79.07	7.907	30	M	VA
539	67.43	6.743	27	M	MA
2023	87.4	8.74	25	F	VA
2539	89.52	8.952	42	F	MD
4565	97.12	9.712	38	F	VA
5123	98.95	9.895	32	F	VA
1508	84.63	8.463	22	F	DC
3901	88.97	8.897	56	M	MD
3984	95.17	9.517	22	F	MD
2424	89.03	8.903	44	F	MD
2003	78.63	7.863	28	M	DC
1242	82.9	8.29	36	F	MD
1260	74.03	7.403	23	M	DC
9535	132.07	13.207	34	F	NY
5039	98.63	9.863	42	F	MA
2753	90.43	9.043	30	F	DC
9502	131.1	13.11	32	F	DC
1484	84.52	8.452	30	F	DC
4297	96.15	9.615	38	F	NY
8746	117.93	11.793	37	F	VA
8723	117.7	11.77	61	F	MD
3351	86.2	8.62	34	M	DC
4023	95.27	9.527	50	F	DC
38	62.87	6.287	28	F	CO
407	65.73	6.573	29	M	DC
1134	82.15	8.215	24	F	DC
6164	104.52	10.452	30	M	DC
7805	110.88	11.088	22	F	DC
6021	102.42	10.242	23	F	DC
876	70.92	7.092	61	M	PA
7821	110.98	11.098	31	F	MD
4004	89.5	8.95	51	M	PA
4135	95.68	9.568	31	F	VA
5696	101.07	10.107	27	F	DC
463	75.83	7.583	27	F	NY
3199	92.27	9.227	43	F	CA
4508	96.93	9.693	30	F	PA
8116	113.03	11.303	24	F	DC
568	67.78	6.778	43	M	VA
9520	131.78	13.178	26	F	DC
6567	109.92	10.992	31	M	MD
6724	113.28	11.328	30	M	VA
2767	90.5	9.05	22	F	MD
3944	89.17	8.917	41	M	DC
8016	112.37	11.237	48	F	MD
2515	89.4	8.94	32	F	VA
3825	94.58	9.458	34	F	PA
4674	93.3	9.33	44	M	VA
4775	97.72	9.772	31	F	VA
704	78.57	7.857	58	F	MD
3876	94.78	9.478	42	F	VA
1502	75.77	7.577	26	M	DC
8760	118.08	11.808	32	F	MD
2949	91.25	9.125	29	F	WI
6984	106.47	10.647	36	F	DC
9044	121.42	12.142	39	F	AZ
289	63.68	6.368	32	M	MD
3642	87.68	8.768	27	M	VA
9653	138.4	13.84	41	F	MD
5379	97.68	9.768	46	M	VA
8012	112.33	11.233	53	F	PA
9181	123.68	12.368	28	F	VA
8278	114.2	11.42	28	F	VA
426	65.97	6.597	35	M	MD
9360	127.63	12.763	52	F	VA
7068	106.9	10.69	44	F	VA
4293	96.13	9.613	21	F	CA
6756	114.03	11.403	42	M	VA
5425	98.02	9.802	26	M	VA
7182	107.45	10.745	40	F	MD
5491	100.32	10.032	24	F	VA
6868	116.98	11.698	32	M	MD
3691	94.12	9.412	21	F	MD
2011	87.33	8.733	29	F	DC
4493	92.25	9.225	47	M	VA
4778	97.73	9.773	32	F	DC
5935	102	10.2	39	F	DC
7601	109.63	10.963	32	F	MD
6482	108.75	10.875	47	M	VA
1536	84.9	8.49	37	F	VA
8134	113.15	11.315	32	F	VA
2524	89.43	8.943	27	F	VA
3442	86.7	8.67	35	M	DC
5738	101.22	10.122	30	F	NJ
2051	87.52	8.752	27	F	DC
4097	95.55	9.555	35	F	VA
2401	80.93	8.093	30	M	VA
686	78.38	7.838	29	F	MD
5361	99.87	9.987	32	F	VA
7370	108.28	10.828	37	F	MA
4217	90.7	9.07	35	M	DC
1918	78.22	7.822	39	M	VA
1920	86.9	8.69	28	F	VA
2875	90.97	9.097	35	F	NY
1050	81.48	8.148	34	F	MD
2757	83.12	8.312	28	M	DC
1227	73.78	7.378	46	M	MD
5395	99.98	9.998	45	F	DC
3380	86.35	8.635	42	M	VA
6165	102.92	10.292	25	F	VA
242	62.85	6.285	31	M	OH
3559	93.68	9.368	53	F	MD
5162	99.08	9.908	36	F	VA
622	77.67	7.767	36	F	DC
2477	81.45	8.145	24	M	NJ
6147	104.33	10.433	25	M	DC
4923	98.23	9.823	30	F	MD
3996	89.47	8.947	32	M	VA
2888	83.85	8.385	33	M	VA
4162	95.77	9.577	33	F	DC
5585	99.33	9.933	34	M	DC
2792	83.32	8.332	43	M	VA
2865	90.92	9.092	23	F	DC
2359	88.73	8.873	23	F	VA
4525	97	9.7	24	F	DC
2603	82.22	8.222	32	M	MD
2619	82.33	8.233	53	M	VA
1275	74.15	7.415	39	M	VA
8083	112.87	11.287	27	F	MD
1827	77.72	7.772	41	M	VA
7123	107.2	10.72	62	F	VA
923	80.48	8.048	67	F	MD
7902	111.5	11.15	27	F	IN
9343	127.18	12.718	30	F	MD
7925	111.67	11.167	46	F	VA
6457	108.37	10.837	40	M	MD
1812	77.63	7.763	24	M	VA
6025	102.42	10.242	26	F	DC
5930	102.27	10.227	57	M	VA
7166	107.37	10.737	52	F	VA
5979	102.23	10.223	30	F	VA
3295	92.68	9.268	29	F	DC
3690	87.87	8.787	55	M	VA
5377	99.93	9.993	29	F	MD
6947	106.27	10.627	50	F	MD
6978	120.43	12.043	34	M	MD
1047	72.38	7.238	33	M	VA
815	70.3	7.03	38	M	MD
8830	118.88	11.888	26	F	DC
1840	86.45	8.645	30	F	MA
2540	89.52	8.952	24	F	DC
356	74.4	7.44	28	F	PA
4438	91.98	9.198	52	M	MD
2558	89.6	8.96	30	F	DC
1256	83.07	8.307	44	F	MD
1155	82.3	8.23	30	F	VA
452	75.68	7.568	28	F	DC
2687	90.18	9.018	16	F	DC
8827	118.83	11.883	28	F	VA
6169	102.95	10.295	24	F	VA
2724	90.33	9.033	50	F	PA
1827	86.42	8.642	26	F	DC
1326	74.6	7.46	31	M	PA
3912	89.02	8.902	35	M	DC
3811	88.52	8.852	26	M	MD
6218	105.37	10.537	40	M	VA
7942	111.85	11.185	33	F	MD
3903	88.98	8.898	31	M	MD
5242	99.38	9.938	29	F	MD
1067	81.62	8.162	34	F	VA
1623	85.4	8.54	45	F	MD
3856	94.7	9.47	25	F	NY
3382	86.35	8.635	25	M	MD
1167	73.28	7.328	26	M	VA
902	71.12	7.112	30	M	VA
8689	117.47	11.747	25	F	MD
1778	77.43	7.743	29	M	DC
1752	86.07	8.607	22	F	VA
1730	77.17	7.717	30	M	VA
6978	106.43	10.643	37	F	MD
4960	98.37	9.837	41	F	VA
3757	94.35	9.435	46	F	VA
4867	98.03	9.803	27	F	OH
5915	101.92	10.192	51	F	TX
3140	92	9.2	37	F	MD
8333	114.57	11.457	28	F	DC
9157	123.37	12.337	24	F	DC
3305	92.72	9.272	36	F	VA
3915	89.03	8.903	46	M	MD
2964	91.32	9.132	43	F	VA
2829	90.77	9.077	24	F	VA
7229	107.67	10.767	29	F	DC
5327	99.73	9.973	29	F	DC
6593	104.68	10.468	41	F	MD
3455	86.77	8.677	44	M	MD
3383	93.02	9.302	21	F	MD
2546	89.53	8.953	33	F	DC
4520	92.38	9.238	39	M	MS
8917	119.83	11.983	37	F	DC
4685	93.38	9.338	30	M	VA
1873	86.63	8.663	24	F	MD
1334	83.6	8.36	26	F	VA
8222	113.88	11.388	28	F	DC
5615	100.8	10.08	31	F	DC
6696	105.07	10.507	26	F	VA
5809	101.05	10.105	22	M	MD
6971	120.22	12.022	28	M	MD
5387	99.97	9.997	37	F	MD
4593	97.2	9.72	44	F	NY
5821	101.55	10.155	32	F	DC
756	69.73	6.973	45	M	VA
4411	96.58	9.658	43	F	VA
4256	96.03	9.603	27	F	VA
8966	120.42	12.042	27	F	VA
4266	90.97	9.097	30	M	VA
3475	86.85	8.685	59	M	MD
6752	105.32	10.532	59	F	VA
6879	105.97	10.597	50	F	MD
6297	103.53	10.353	35	F	MD
2219	88.13	8.813	34	F	VA
1850	86.5	8.65	24	F	VA
5311	97.27	9.727	34	M	DC
2959	84.37	8.437	32	M	VA
7924	111.67	11.167	28	F	MD
3600	87.48	8.748	31	M	DC
5494	98.55	9.855	36	M	DC
6228	105.47	10.547	46	M	MD
2982	84.45	8.445	29	M	MD
2289	80.23	8.023	40	M	VA
6322	106.7	10.67	32	M	DC
1430	84.23	8.423	24	F	DC
5601	99.42	9.942	24	M	DC
2693	90.22	9.022	28	F	PA
3942	89.15	8.915	48	M	VA
8967	120.42	12.042	45	F	VA
8392	115.07	11.507	22	F	MD
1791	77.5	7.75	38	M	DC
4073	95.47	9.547	47	F	MD
2604	89.78	8.978	40	F	VA
564	67.75	6.775	28	M	VA
6375	107.35	10.735	29	M	DC
2890	91.02	9.102	38	F	DC
9568	133.5	13.35	31	F	VA
2793	90.62	9.062	38	F	VA
2764	90.48	9.048	31	F	VA
9264	125.4	12.54	58	F	MD
483	76.02	7.602	34	F	DC
5939	102.33	10.233	28	M	MD
8923	119.97	11.997	41	F	VA
4604	97.25	9.725	27	F	VA
4285	96.12	9.612	38	F	AR
5249	96.9	9.69	40	M	DC
8864	119.28	11.928	40	F	PA
1151	73.18	7.318	34	M	MD
5354	99.85	9.985	38	F	GA
7751	110.5	11.05	64	F	MD
3532	93.6	9.36	24	F	DC
784	69.98	6.998	24	M	NY
5349	99.83	9.983	27	F	MD
2217	79.82	7.982	40	M	VA
5043	98.67	9.867	25	F	MD
6764	114.2	11.42	57	M	OH
2481	89.23	8.923	36	F	MD
4051	95.38	9.538	27	F	VA
2434	81.18	8.118	34	M	MD
3461	93.3	9.33	47	F	ME
9148	123.15	12.315	32	F	DE
2689	90.2	9.02	25	F	DC
3962	95.1	9.51	25	F	MD
205	61.88	6.188	30	M	DC
3861	94.73	9.473	26	F	DC
1106	81.97	8.197	39	F	VA
3951	89.23	8.923	44	M	VA
4805	94.15	9.415	26	M	VA
437	66.1	6.61	23	M	CA
4215	95.95	9.595	26	F	MD
966	80.82	8.082	52	F	MD
2919	84	8.4	41	M	VA
7273	107.82	10.782	34	F	VA
8928	120.08	12.008	38	F	VA
7974	112.08	11.208	34	F	DC
3441	93.23	9.323	26	F	IL
497	66.95	6.695	29	M	VA
7305	107.92	10.792	31	F	MD
6539	109.48	10.948	35	M	VA
6334	106.8	10.68	31	M	MD
1385	83.92	8.392	33	F	DC
7150	134.78	13.478	32	M	NY
4891	98.12	9.812	31	F	DC
684	69	6.9	40	M	DE
1334	74.67	7.467	62	M	MD
1459	75.52	7.552	26	M	DC
1988	87.23	8.723	40	F	CA
197	61.67	6.167	45	M	VA
1602	76.35	7.635	41	M	NC
7259	107.78	10.778	53	F	DC
1893	78	7.8	22	M	DC
4751	93.78	9.378	22	M	MD
1226	82.82	8.282	32	F	NY
8223	113.9	11.39	30	F	DC
1450	75.48	7.548	23	M	DC
36	54.33	5.433	30	M	VA
702	69.18	6.918	30	M	DC
6023	102.42	10.242	26	F	VA
3029	84.63	8.463	27	M	DC
4725	93.65	9.365	28	M	PA
3050	91.72	9.172	23	F	VA
6276	103.45	10.345	48	F	VA
625	77.72	7.772	31	F	VA
9185	123.82	12.382	38	F	PA
6672	104.97	10.497	28	F	DC
3537	93.6	9.36	43	F	VA
5906	101.88	10.188	41	F	VA
6521	109.23	10.923	31	M	VA
1585	76.23	7.623	44	M	VA
2134	87.82	8.782	37	F	VA
355	64.85	6.485	21	M	NJ
3668	94	9.4	41	F	VA
264	63.15	6.315	30	M	DC
3896	94.83	9.483	30	F	PA
4741	93.73	9.373	28	M	MD
9363	127.65	12.765	39	F	VA
2656	82.53	8.253	41	M	VA
5098	98.9	9.89	27	F	MA
1474	75.62	7.562	26	M	DC
3854	88.72	8.872	43	M	MD
6663	111.97	11.197	40	M	VA
7607	109.67	10.967	29	F	DC
3184	92.23	9.223	24	F	NC
9534	132.05	13.205	31	F	MD
5820	101.13	10.113	57	M	MD
283	63.53	6.353	29	M	TX
7970	112.05	11.205	35	F	DC
9398	128.4	12.84	32	F	VA
2630	82.42	8.242	30	M	DC
7019	106.62	10.662	39	F	VA
2513	81.67	8.167	38	M	VA
4707	93.52	9.352	43	M	VA
3592	93.78	9.378	39	F	VA
4540	97.03	9.703	54	F	TN
6596	110.87	11.087	44	M	MD
1651	76.63	7.663	40	M	DC
4269	96.07	9.607	21	F	DC
1406	84.12	8.412	37	F	MD
5639	100.87	10.087	31	F	MD
5181	99.15	9.915	28	F	MD
4117	90.13	9.013	43	M	DC
1788	86.27	8.627	19	F	MD
5494	100.33	10.033	41	F	PA
4581	92.73	9.273	53	M	MD
618	68.35	6.835	26	M	DC
7949	111.87	11.187	30	F	VA
3504	86.97	8.697	34	M	MD
7873	111.37	11.137	26	F	MD
1982	87.2	8.72	30	F	DC
9435	129.23	12.923	32	F	VA
8843	118.98	11.898	54	F	VA
9613	135.92	13.592	45	F	CA
5392	99.97	9.997	29	F	DC
908	71.18	7.118	32	M	DC
1416	84.17	8.417	26	F	DC
5301	97.23	9.723	23	M	VA
6232	105.52	10.552	29	M	VA
1747	77.27	7.727	46	M	VA
6355	103.78	10.378	33	F	VA
4088	95.52	9.552	28	F	VA
1023	72.2	7.22	26	M	NY
3901	94.83	9.483	33	F	VA
1396	84.05	8.405	23	F	DC
9610	135.82	13.582	32	F	MA
6951	119.63	11.963	37	M	VA
6682	105.02	10.502	47	F	VA
6895	106.03	10.603	25	F	DC
2813	83.42	8.342	20	M	PA
9030	121.22	12.122	31	F	VA
717	78.73	7.873	32	F	DC
1731	86	8.6	29	F	DC
3691	87.88	8.788	49	M	MD
330	73.93	7.393	27	F	DC
7127	131.7	13.17	43	M	NY
2241	79.93	7.993	27	M	VA
9394	128.27	12.827	30	F	MD
8431	115.25	11.525	43	F	MD
7443	108.62	10.862	26	F	PA
5003	95.3	9.53	35	M	MD
75	57.27	5.727	29	M	DC
3922	94.92	9.492	29	F	DC
9539	132.32	13.232	34	F	MD
1124	82.08	8.208	20	F	OH
3567	87.28	8.728	30	M	DC
3965	89.28	8.928	26	M	CT
6011	102.37	10.237	28	F	DC
19	60.37	6.037	36	F	VA
8218	113.87	11.387	37	F	MD
5868	101.62	10.162	29	M	VA
5996	102.87	10.287	33	M	DC
6320	106.68	10.668	63	M	MO
2239	88.2	8.82	55	F	VA
8853	119.12	11.912	37	F	OH
2948	91.25	9.125	25	F	DC
6158	104.48	10.448	50	M	MD
4863	94.53	9.453	30	M	VA
6117	104.13	10.413	41	M	DC
2355	88.72	8.872	42	F	MD
6352	103.78	10.378	64	F	DE
172	61	6.1	51	M	MA
2569	82	8.2	36	M	DC
4904	98.15	9.815	40	F	VA
8883	119.47	11.947	33	F	MD
5904	101.97	10.197	56	M	MD
4800	94.12	9.412	36	M	VA
8681	117.4	11.74	24	F	DC
2399	88.9	8.89	20	F	FL
2396	88.88	8.888	33	F	NY
7670	110.02	11.002	50	F	DC
9492	130.9	13.09	43	F	DC
4939	98.3	9.83	24	F	VA
2828	90.77	9.077	25	F	FL
1283	74.22	7.422	32	M	DE
6315	103.62	10.362	24	F	MD
2394	80.9	8.09	43	M	MD
7399	108.4	10.84	29	F	DC
4654	93.18	9.318	42	M	MO
7433	108.58	10.858	27	F	VA
3012	84.57	8.457	30	M	GA
5912	101.92	10.192	37	F	MD
5035	95.55	9.555	39	M	VA
1696	85.78	8.578	31	F	VA
4080	89.97	8.997	42	M	VA
6942	119.37	11.937	40	M	PA
6936	106.22	10.622	45	F	NJ
831	70.45	7.045	58	M	DC
6985	106.47	10.647	35	F	VA
6927	119.02	11.902	26	M	NJ
6394	103.93	10.393	32	F	MD
5462	100.2	10.02	34	F	DC
597	77.35	7.735	26	F	VA
2703	82.83	8.283	37	M	VA
315	64.23	6.423	29	M	NC
935	80.53	8.053	26	F	NY
2562	89.62	8.962	39	F	MD
6406	103.97	10.397	37	F	DC
1016	81.28	8.128	26	F	VA
3607	93.82	9.382	39	F	MD
3101	91.88	9.188	34	F	DC
1093	72.77	7.277	43	M	MD
2978	91.4	9.14	32	F	VA
6704	112.73	11.273	39	M	VA
2145	79.37	7.937	45	M	VA
199	61.72	6.172	40	M	VA
5805	101.02	10.102	48	M	VA
2507	89.37	8.937	36	F	VA
3297	92.68	9.268	40	F	FL
1958	78.35	7.835	55	M	VA
5322	99.72	9.972	55	F	Canada
6259	103.37	10.337	43	F	VA
3589	93.77	9.377	25	F	DC
7891	111.43	11.143	47	F	VA
7799	110.87	11.087	23	F	MD
8466	115.52	11.552	33	F	DC
6038	103.23	10.323	39	M	VA
2803	90.67	9.067	31	F	VA
1085	72.7	7.27	25	M	VA
4362	91.57	9.157	36	M	NJ
6700	105.08	10.508	28	F	DC
6778	114.48	11.448	40	M	FL
7653	109.95	10.995	46	F	PA
3434	93.22	9.322	32	F	DC
9211	124.25	12.425	29	F	DC
1189	82.55	8.255	32	F	DC
8198	113.72	11.372	24	F	DC
4168	90.47	9.047	42	M	MD
8579	116.45	11.645	37	F	DC
7331	108.07	10.807	27	F	MD
6327	106.7	10.67	24	M	VA
5243	99.38	9.938	29	F	DC
1323	83.53	8.353	26	F	DC
696	69.1	6.91	26	M	VA
4599	92.83	9.283	45	M	NY
